id,type,group,name
207,7,controller,rollRate
208,7,controller,pitchRate
209,7,controller,yawRate
210,7,ctrltarget,x
211,7,ctrltarget,y
212,7,ctrltarget,z
213,7,ctrltarget,yaw_sp
214,7,ctrltarget,vx
215,7,ctrltarget,vy
216,7,ctrltarget,vz
217,7,ctrltarget,ax
218,7,ctrltarget,ay
219,7,ctrltarget,az
220,7,ctrltarget,roll
221,7,ctrltarget,pitch
222,7,ctrltarget,yaw
223,5,ctrltargetZ,x
224,5,ctrltargetZ,y
225,5,ctrltargetZ,z
226,5,ctrltargetZ,vx
227,5,ctrltargetZ,vy
228,5,ctrltargetZ,vz
229,5,ctrltargetZ,ax
230,5,ctrltargetZ,ay
231,5,ctrltargetZ,az
232,7,mag,x
233,7,mag,y
234,7,mag,z
235,7,stabilizer,roll
236,7,stabilizer,pitch
237,7,stabilizer,yaw
238,7,stabilizer,thrust
239,7,stabilizer,rtStab
240,3,stabilizer,intToOut
241,7,stateEstimate,x
242,7,stateEstimate,y
243,7,stateEstimate,z
244,7,stateEstimate,vx
245,7,stateEstimate,vy
246,7,stateEstimate,vz
247,7,stateEstimate,ax
248,7,stateEstimate,ay
249,7,stateEstimate,az
250,7,stateEstimate,roll
251,7,stateEstimate,pitch
252,7,stateEstimate,yaw
253,7,stateEstimate,qx
254,7,stateEstimate,qy
255,7,stateEstimate,qz
256,7,stateEstimate,qw
257,5,stateEstimateZ,x
258,5,stateEstimateZ,y
259,5,stateEstimateZ,z
260,5,stateEstimateZ,vx
261,5,stateEstimateZ,vy
262,5,stateEstimateZ,vz
263,5,stateEstimateZ,ax
264,5,stateEstimateZ,ay
265,5,stateEstimateZ,az
266,3,stateEstimateZ,quat
267,5,stateEstimateZ,rateRoll
268,5,stateEstimateZ,ratePitch
269,5,stateEstimateZ,rateYaw
270,7,suWrenchObs,suFx
271,7,suWrenchObs,suFy
272,7,suWrenchObs,suFz
273,7,suWrenchObs,suTx
274,7,suWrenchObs,suTy
275,7,suWrenchObs,suTz
276,7,suWrenchObs,suWFx
277,7,suWrenchObs,suWFy
278,7,suWrenchObs,suWFz
279,7,suWrenchObs,suWFx_scaled
280,7,suWrenchObs,suWFy_scaled
281,7,suWrenchObs,suWFz_scaled
282,7,suWrenchObs,suV
283,7,suWrenchObs,suDt
284,7,suWrenchObs,suDtraw
285,7,suWrenchObs,suFextX
286,7,suWrenchObs,suFextY
287,7,suWrenchObs,suFextZ
288,7,suWrenchObs,suFextX_raw
289,7,suWrenchObs,suFextY_raw
290,7,suWrenchObs,suFextZ_raw
291,7,suWrenchObs,suTextX
292,7,suWrenchObs,suTextY
293,7,suWrenchObs,suTextZ
294,7,su_cmd_dbg,use_vel_mode
295,7,su_cmd_dbg,cmd_fx
296,7,su_cmd_dbg,adm_M
297,7,su_cmd_dbg,adm_D
298,7,su_cmd_dbg,adm_K
299,7,su_cmd_sp,x_int
300,7,su_cmd_sp,y_int
301,7,su_cmd_sp,z_int
302,7,su_cmd_sp,yaw_int
303,7,suWrenchDOB,suWFx_scaled
304,7,suWrenchDOB,suWFy_scaled
305,7,suWrenchDOB,suWFz_scaled
306,7,suWrenchDOB,suV
307,7,suWrenchDOB,suDt
308,7,suWrenchDOB,suDtraw
309,7,suWrenchDOB,suFextX
310,7,suWrenchDOB,suFextY
311,7,suWrenchDOB,suFextZ
312,7,suVelFromPos,vx
313,7,suVelFromPos,vy
314,7,suVelFromPos,vz
315,2,supervisor,info
316,1,sys,canfly
317,1,sys,isFlying
318,1,sys,isTumbled
319,4,sys,testLogParam
320,7,tdoaEngine,stRx
321,7,tdoaEngine,stEst
322,7,tdoaEngine,stTime
323,7,tdoaEngine,stFound
324,7,tdoaEngine,stCc
325,7,tdoaEngine,stHit
326,7,tdoaEngine,stMiss
327,7,tdoaEngine,cc
328,2,tdoaEngine,tof
329,7,tdoaEngine,tdoa
330,7,kalman_pred,predNX
331,7,kalman_pred,predNY
332,7,kalman_pred,measNX
333,7,kalman_pred,measNY
334,1,lighthouse,validAngles
335,7,lighthouse,rawAngle0x
336,7,lighthouse,rawAngle0y
337,7,lighthouse,rawAngle1x
338,7,lighthouse,rawAngle1y
339,7,lighthouse,angle0x
340,7,lighthouse,angle0y
341,7,lighthouse,angle1x
342,7,lighthouse,angle1y
343,7,lighthouse,angle0x_1
344,7,lighthouse,angle0y_1
345,7,lighthouse,angle1x_1
346,7,lighthouse,angle1y_1
347,7,lighthouse,angle0x_2
348,7,lighthouse,angle0y_2
349,7,lighthouse,angle1x_2
350,7,lighthouse,angle1y_2
351,7,lighthouse,angle0x_3
352,7,lighthouse,angle0y_3
353,7,lighthouse,angle1x_3
354,7,lighthouse,angle1y_3
355,7,lighthouse,rawAngle0xlh2
356,7,lighthouse,rawAngle0ylh2
357,7,lighthouse,rawAngle1xlh2
358,7,lighthouse,rawAngle1ylh2
359,7,lighthouse,angle0x_0lh2
360,7,lighthouse,angle0y_0lh2
361,7,lighthouse,angle1x_0lh2
362,7,lighthouse,angle1y_0lh2
363,2,lighthouse,width0
364,2,lighthouse,width1
365,2,lighthouse,width2
366,2,lighthouse,width3
367,1,lighthouse,comSync
368,2,lighthouse,bsAvailable
369,2,lighthouse,bsReceive
370,2,lighthouse,bsActive
371,2,lighthouse,bsCalUd
372,2,lighthouse,bsCalCon
373,1,lighthouse,status
374,7,lighthouse,posRt
375,7,lighthouse,estBs0Rt
376,7,lighthouse,estBs1Rt
377,7,lighthouse,x
378,7,lighthouse,y
379,7,lighthouse,z
380,7,lighthouse,delta
381,2,lighthouse,bsGeoVal
382,2,lighthouse,bsCalVal
383,7,lighthouse,disProb
384,7,pid_attitude,roll_outP
385,7,pid_attitude,roll_outI
386,7,pid_attitude,roll_outD
387,7,pid_attitude,roll_outFF
388,7,pid_attitude,pitch_outP
389,7,pid_attitude,pitch_outI
390,7,pid_attitude,pitch_outD
391,7,pid_attitude,pitch_outFF
392,7,pid_attitude,yaw_outP
393,7,pid_attitude,yaw_outI
394,7,pid_attitude,yaw_outD
395,7,pid_attitude,yaw_outFF
396,7,pid_rate,roll_outP
397,7,pid_rate,roll_outI
398,7,pid_rate,roll_outD
399,7,pid_rate,roll_outFF
400,7,pid_rate,pitch_outP
401,7,pid_rate,pitch_outI
402,7,pid_rate,pitch_outD
403,7,pid_rate,pitch_outFF
404,7,pid_rate,yaw_outP
405,7,pid_rate,yaw_outI
406,7,pid_rate,yaw_outD
407,7,pid_rate,yaw_outFF
408,7,ctrlINDI,cmd_thrust
409,7,ctrlINDI,cmd_roll
410,7,ctrlINDI,cmd_pitch
411,7,ctrlINDI,cmd_yaw
412,7,ctrlINDI,r_roll
413,7,ctrlINDI,r_pitch
414,7,ctrlINDI,r_yaw
415,7,ctrlINDI,u_act_dyn_p
416,7,ctrlINDI,u_act_dyn_q
417,7,ctrlINDI,u_act_dyn_r
418,7,ctrlINDI,du_p
419,7,ctrlINDI,du_q
420,7,ctrlINDI,du_r
421,7,ctrlINDI,ang_accel_ref_p
422,7,ctrlINDI,ang_accel_ref_q
423,7,ctrlINDI,ang_accel_ref_r
424,7,ctrlINDI,rate_d[0]
425,7,ctrlINDI,rate_d[1]
426,7,ctrlINDI,rate_d[2]
427,7,ctrlINDI,uf_p
428,7,ctrlINDI,uf_q
429,7,ctrlINDI,uf_r
430,7,ctrlINDI,Omega_f_p
431,7,ctrlINDI,Omega_f_q
432,7,ctrlINDI,Omega_f_r
433,7,ctrlINDI,n_p
434,7,ctrlINDI,n_q
435,7,ctrlINDI,n_r
436,7,ctrlMel,cmd_thrust
437,7,ctrlMel,cmd_roll
438,7,ctrlMel,cmd_pitch
439,7,ctrlMel,cmd_yaw
440,7,ctrlMel,r_roll
441,7,ctrlMel,r_pitch
442,7,ctrlMel,r_yaw
443,7,ctrlMel,accelz
444,7,ctrlMel,zdx
445,7,ctrlMel,zdy
446,7,ctrlMel,zdz
447,7,ctrlMel,i_err_x
448,7,ctrlMel,i_err_y
449,7,ctrlMel,i_err_z
450,7,posCtrlIndi,posRef_x
451,7,posCtrlIndi,posRef_y
452,7,posCtrlIndi,posRef_z
453,7,posCtrlIndi,velS_x
454,7,posCtrlIndi,velS_y
455,7,posCtrlIndi,velS_z
456,7,posCtrlIndi,velRef_x
457,7,posCtrlIndi,velRef_y
458,7,posCtrlIndi,velRef_z
459,7,posCtrlIndi,angS_roll
460,7,posCtrlIndi,angS_pitch
461,7,posCtrlIndi,angS_yaw
462,7,posCtrlIndi,angF_roll
463,7,posCtrlIndi,angF_pitch
464,7,posCtrlIndi,angF_yaw
465,7,posCtrlIndi,accRef_x
466,7,posCtrlIndi,accRef_y
467,7,posCtrlIndi,accRef_z
468,7,posCtrlIndi,accS_x
469,7,posCtrlIndi,accS_y
470,7,posCtrlIndi,accS_z
471,7,posCtrlIndi,accF_x
472,7,posCtrlIndi,accF_y
473,7,posCtrlIndi,accF_z
474,7,posCtrlIndi,accFT_x
475,7,posCtrlIndi,accFT_y
476,7,posCtrlIndi,accFT_z
477,7,posCtrlIndi,accErr_x
478,7,posCtrlIndi,accErr_y
479,7,posCtrlIndi,accErr_z
480,7,posCtrlIndi,phi_tilde
481,7,posCtrlIndi,theta_tilde
482,7,posCtrlIndi,T_tilde
483,7,posCtrlIndi,T_inner
484,7,posCtrlIndi,T_inner_f
485,7,posCtrlIndi,T_incremented
486,7,posCtrlIndi,cmd_phi
487,7,posCtrlIndi,cmd_theta
488,7,posCtl,targetVX
489,7,posCtl,targetVY
490,7,posCtl,targetVZ
491,7,posCtl,targetX
492,7,posCtl,targetY
493,7,posCtl,targetZ
494,7,posCtl,bodyVX
495,7,posCtl,bodyVY
496,7,posCtl,bodyX
497,7,posCtl,bodyY
498,7,posCtl,Xp
499,7,posCtl,Xi
500,7,posCtl,Xd
501,7,posCtl,Xff
502,7,posCtl,Yp
503,7,posCtl,Yi
504,7,posCtl,Yd
505,7,posCtl,Yff
506,7,posCtl,Zp
507,7,posCtl,Zi
508,7,posCtl,Zd
509,7,posCtl,Zff
510,7,posCtl,VXp
511,7,posCtl,VXi
512,7,posCtl,VXd
513,7,posCtl,VXff
514,7,posCtl,VYp
515,7,posCtl,VYi
516,7,posCtl,VYd
517,7,posCtl,VYff
518,7,posCtl,VZp
519,7,posCtl,VZi
520,7,posCtl,VZd
521,7,posCtl,VZff
522,7,ctrlLee,KR_x
523,7,ctrlLee,KR_y
524,7,ctrlLee,KR_z
525,7,ctrlLee,Kw_x
526,7,ctrlLee,Kw_y
527,7,ctrlLee,Kw_z
528,7,ctrlLee,Kpos_Px
529,7,ctrlLee,Kpos_Py
530,7,ctrlLee,Kpos_Pz
531,7,ctrlLee,Kpos_Dx
532,7,ctrlLee,Kpos_Dy
533,7,ctrlLee,Kpos_Dz
534,7,ctrlLee,thrustSi
535,7,ctrlLee,torquex
536,7,ctrlLee,torquey
537,7,ctrlLee,torquez
538,7,ctrlLee,rpyx
539,7,ctrlLee,rpyy
540,7,ctrlLee,rpyz
541,7,ctrlLee,rpydx
542,7,ctrlLee,rpydy
543,7,ctrlLee,rpydz
544,7,ctrlLee,error_posx
545,7,ctrlLee,error_posy
546,7,ctrlLee,error_posz
547,7,ctrlLee,error_velx
548,7,ctrlLee,error_vely
549,7,ctrlLee,error_velz
550,7,ctrlLee,omegax
551,7,ctrlLee,omegay
552,7,ctrlLee,omegaz
553,7,ctrlLee,omegarx
554,7,ctrlLee,omegary
555,7,ctrlLee,omegarz
556,7,kalman,stateX
557,7,kalman,stateY
558,7,kalman,stateZ
559,7,kalman,statePX
560,7,kalman,statePY
561,7,kalman,statePZ
562,7,kalman,stateD0
563,7,kalman,stateD1
564,7,kalman,stateD2
565,7,kalman,varX
566,7,kalman,varY
567,7,kalman,varZ
568,7,kalman,varPX
569,7,kalman,varPY
570,7,kalman,varPZ
571,7,kalman,varD0
572,7,kalman,varD1
573,7,kalman,varD2
574,7,kalman,q0
575,7,kalman,q1
576,7,kalman,q2
577,7,kalman,q3
578,7,kalman,rtUpdate
579,7,kalman,rtPred
580,7,kalman,rtFinal
581,6,outlierf,lhWin
582,7,estimator,rtApnd
583,7,estimator,rtRej
584,7,posEstAlt,estimatedZ
585,7,posEstAlt,estVZ
586,7,posEstAlt,velocityZ
587,1,DTR_P2P,rx_state
588,1,DTR_P2P,tx_state
